threshold_C,precision,recall,f1
51.75,0.7563025210084033,0.6435137895812053,0.695364238410596
51.76,0.7560096153846154,0.6424923391215526,0.6946438431805633
51.78,0.7572463768115942,0.6404494382022472,0.6939679026009962
51.79,0.7581620314389359,0.6404494382022472,0.6943521594684385
51.8,0.7590799031476998,0.6404494382022472,0.6947368421052631
51.83,0.7587878787878788,0.6394279877425945,0.6940133037694014
51.88,0.7597087378640777,0.6394279877425945,0.6943982251802552
51.89,0.7600487210718636,0.6373850868232891,0.6933333333333334
51.9,0.7606837606837606,0.6363636363636364,0.6929922135706341
51.91,0.7603911980440098,0.6353421859039836,0.6922648859209795
51.93,0.7600979192166463,0.634320735444331,0.6915367483296213
51.94,0.7610294117647058,0.634320735444331,0.6919220055710306
51.95,0.7626076260762608,0.6332992849846782,0.6919642857142857
51.96,0.7635467980295566,0.6332992849846782,0.6923506420993858
51.97,0.7644882860665845,0.6332992849846782,0.6927374301675977
51.98,0.765142150803461,0.6322778345250255,0.692393736017897
51.99,0.7657992565055762,0.6312563840653729,0.6920492721164614
52.0,0.7661691542288557,0.6292134831460674,0.6909702748177229
52.01,0.7680798004987531,0.6292134831460674,0.6917462099943853
52.04,0.7672090112640801,0.6261491317671093,0.6895388076490439
52.06,0.767879548306148,0.6251276813074566,0.6891891891891893
52.07,0.7707808564231738,0.6251276813074566,0.6903553299492385
52.12,0.7704918032786885,0.6241062308478039,0.6896162528216704
52.21,0.7714646464646465,0.6241062308478039,0.6900056465273857
52.23,0.7721518987341772,0.6230847803881512,0.6896551724137931
52.24,0.7741116751269036,0.6230847803881512,0.690435766836446
52.26,0.7735368956743003,0.6210418794688458,0.6889518413597734
52.27,0.7732484076433122,0.6200204290091931,0.6882086167800454
52.29,0.7729591836734694,0.6189989785495403,0.6874645490640953
52.3,0.7726692209450831,0.6179775280898876,0.6867196367763904
52.32,0.7723785166240409,0.616956077630235,0.6859738784781374
52.33,0.7720870678617158,0.6159346271705822,0.6852272727272727
52.34,0.7740693196405648,0.6159346271705822,0.6860068259385667
52.35,0.7737789203084833,0.6149131767109295,0.6852589641434262
52.36,0.7734877734877735,0.6138917262512769,0.6845102505694761
52.37,0.7729032258064517,0.6118488253319714,0.6830102622576967
52.38,0.772609819121447,0.6108273748723186,0.6822589845978322
52.44,0.7723156532988357,0.609805924412666,0.6815068493150684
52.46,0.7733160621761658,0.609805924412666,0.6818960593946317
52.47,0.7727272727272727,0.6077630234933605,0.6803887935963407
52.48,0.7734375,0.6067415730337079,0.680022896393818
52.49,0.7731421121251629,0.6057201225740552,0.6792668957617412
52.5,0.7741514360313316,0.6057201225740552,0.6796561604584527
52.51,0.7751633986928105,0.6057201225740552,0.6800458715596331
52.53,0.7761780104712042,0.6057201225740552,0.6804360298336202
52.57,0.7758846657929227,0.6046986721144024,0.6796785304247991
52.58,0.7763157894736842,0.6026557711950971,0.6785508913168489
52.59,0.7773386034255599,0.6026557711950971,0.6789413118527042
52.6,0.7793923381770145,0.6026557711950971,0.6797235023041475
52.61,0.7804232804232805,0.6026557711950971,0.6801152737752162
52.63,0.7798408488063661,0.6006128702757916,0.6785920369301789
52.64,0.7808764940239044,0.6006128702757916,0.6789838337182448
52.67,0.7805851063829787,0.599591419816139,0.6782206816868862
52.68,0.7816245006657789,0.599591419816139,0.6786127167630058
52.75,0.7813333333333333,0.5985699693564862,0.6778484673221515
52.77,0.7820855614973262,0.5975485188968335,0.677475390851187
52.78,0.7831325301204819,0.5975485188968335,0.6778679026651216
52.81,0.7836021505376344,0.5955056179775281,0.6767266395821242
52.83,0.784656796769852,0.5955056179775281,0.6771196283391405
52.84,0.784366576819407,0.5944841675178754,0.6763509587449158
52.87,0.7854251012145749,0.5944841675178754,0.6767441860465117
52.89,0.7851351351351351,0.5934627170582226,0.6759744037230947
52.91,0.7848443843031123,0.59244126659857,0.6752037252619325
52.93,0.7866847826086957,0.5914198161389173,0.6752186588921284
52.95,0.7863945578231293,0.5903983656792645,0.6744457409568262
52.99,0.7861035422343324,0.5893769152196119,0.673671920607122
53.0,0.7871759890859482,0.5893769152196119,0.6740654205607478
53.02,0.7882513661202186,0.5893769152196119,0.6744593804792519
53.05,0.7876712328767124,0.5873340143003064,0.6729081334113518
53.06,0.7873799725651578,0.5863125638406538,0.6721311475409837
53.1,0.7884615384615384,0.5863125638406538,0.6725248974809608
53.12,0.7889655172413793,0.5842696629213483,0.6713615023474179
53.14,0.7911479944674965,0.5842696629213483,0.6721504112808461
53.16,0.7908587257617729,0.5832482124616956,0.6713697824808935
53.21,0.7930555555555555,0.5832482124616956,0.6721600941730428
53.23,0.793584379358438,0.5812053115423902,0.6709905660377359
53.25,0.7944055944055944,0.5801838610827375,0.6706021251475798
53.26,0.7955182072829131,0.5801838610827375,0.6709982279976373
53.28,0.7966339410939691,0.5801838610827375,0.6713947990543735
53.29,0.7974683544303798,0.5791624106230848,0.6710059171597633
53.3,0.7966101694915254,0.5760980592441267,0.6686425607587434
53.34,0.7988668555240793,0.5760980592441267,0.6694362017804155
53.35,0.8,0.5760980592441267,0.669833729216152
53.36,0.8011363636363636,0.5760980592441267,0.6702317290552585
53.38,0.8008534850640113,0.575076608784474,0.6694411414982164
53.39,0.801994301994302,0.575076608784474,0.6698393813206425
53.4,0.8028571428571428,0.5740551583248212,0.6694460988683739
53.42,0.8037249283667621,0.5730337078651685,0.6690518783542039
53.46,0.8034433285509326,0.5720122574055159,0.6682577565632459
53.47,0.8031609195402298,0.5709908069458631,0.6674626865671641
53.48,0.8028776978417266,0.5699693564862104,0.6666666666666666
53.5,0.8025936599423631,0.5689479060265578,0.6658696951583982
53.53,0.8037518037518038,0.5689479060265578,0.6662679425837321
53.54,0.8034682080924855,0.567926455566905,0.6654697785757031
53.55,0.8031837916063675,0.5669050051072523,0.6646706586826346
53.56,0.8043478260869565,0.5669050051072523,0.665068903535051
53.6,0.8040638606676342,0.5658835546475995,0.6642685851318945
53.61,0.8052325581395349,0.5658835546475995,0.6646670665866825
53.62,0.8049490538573508,0.5648621041879469,0.6638655462184875
53.63,0.8046647230320699,0.5638406537282942,0.6630630630630631
53.65,0.8055555555555556,0.5628192032686414,0.6626578472639807
53.67,0.8067349926793558,0.5628192032686414,0.6630565583634175
53.68,0.8079178885630498,0.5628192032686414,0.6634557495484648
53.7,0.8088235294117647,0.5617977528089888,0.6630500301386377
53.72,0.8100147275405007,0.5617977528089888,0.6634499396863691
53.73,0.8112094395280236,0.5617977528089888,0.6638503319251661
53.74,0.8124076809453471,0.5617977528089888,0.6642512077294687
53.75,0.8118518518518518,0.5597548518896833,0.6626360338573156
53.78,0.812778603268945,0.5587334014300307,0.662227602905569
53.82,0.8125,0.557711950970378,0.6614173228346457
53.84,0.8137108792846498,0.557711950970378,0.6618181818181819
53.86,0.8149253731343283,0.557711950970378,0.6622195269860521
53.92,0.8146487294469357,0.5566905005107252,0.6614077669902912
53.95,0.8158682634730539,0.5566905005107252,0.6618093503339405
53.97,0.8150375939849624,0.5536261491317671,0.6593673965936739
53.98,0.8159879336349924,0.5526046986721144,0.6589524969549331
53.99,0.8157099697885196,0.5515832482124617,0.6581352833638026
54.01,0.8169440242057489,0.5515832482124617,0.6585365853658538
54.02,0.8181818181818182,0.5515832482124617,0.6589383770591825
54.03,0.8179059180576631,0.550561797752809,0.6581196581196581
54.08,0.817629179331307,0.5495403472931563,0.657299938912645
54.12,0.8188736681887366,0.5495403472931563,0.6577017114914425
54.14,0.8213740458015267,0.5495403472931563,0.6585067319461444
54.18,0.8238897396630934,0.5495403472931563,0.6593137254901961
54.24,0.8251533742331288,0.5495403472931563,0.6597179644389944
54.25,0.8261538461538461,0.5485188968335035,0.6593001841620626
54.29,0.827426810477658,0.5485188968335035,0.6597051597051597
54.3,0.8268933539412674,0.5464759959141982,0.6580565805658056
54.34,0.826625386996904,0.5454545454545454,0.6572307692307692
54.45,0.8263565891472868,0.5444330949948928,0.6564039408866995
54.47,0.8260869565217391,0.54341164453524,0.6555760936537276
54.48,0.8252730109204368,0.5403472931562819,0.6530864197530865
54.5,0.8265625,0.5403472931562819,0.6534898085237801
54.52,0.8262910798122066,0.5393258426966292,0.6526576019777504
54.54,0.8260188087774295,0.5383043922369765,0.6518243661100804
54.55,0.8254716981132075,0.5362614913176711,0.6501547987616099
54.56,0.8251968503937008,0.5352400408580184,0.6493184634448576
54.58,0.8249211356466877,0.5342185903983657,0.648481091134532
54.6,0.8259493670886076,0.533197139938713,0.6480446927374302
54.62,0.8272583201267829,0.533197139938713,0.6484472049689441
54.63,0.8269841269841269,0.5321756894790602,0.6476072094468613
54.69,0.8282988871224165,0.5321756894790602,0.6480099502487562
54.71,0.8280254777070064,0.5311542390194075,0.6471686372121966
54.72,0.8306709265175719,0.5311542390194075,0.6479750778816199
54.74,0.8333333333333334,0.5311542390194075,0.6487835308796008
54.75,0.8330658105939005,0.5301327885597549,0.6479400749063672
54.77,0.8327974276527331,0.5291113381001021,0.6470955652717052
54.78,0.8354838709677419,0.5291113381001021,0.6479049405878675
54.81,0.8365695792880259,0.5280898876404494,0.6474639949906074
54.87,0.8376623376623377,0.5270684371807968,0.6470219435736678
54.88,0.8387622149837134,0.526046986721144,0.6465787821720026
54.92,0.8384991843393148,0.5250255362614913,0.6457286432160804
54.96,0.8382352941176471,0.5240040858018387,0.64487743557511
54.97,0.8379705400981997,0.5229826353421859,0.6440251572327045
55.02,0.8377049180327869,0.5219611848825332,0.6431718061674009
55.06,0.8390804597701149,0.5219611848825332,0.6435768261964736
55.08,0.8385502471169687,0.5199182839632278,0.6418663303909206
55.09,0.8382838283828383,0.5188968335035751,0.6410094637223975
55.13,0.8394039735099338,0.5178753830439223,0.640555906506633
55.14,0.8388704318936877,0.515832482124617,0.6388361796331435
55.22,0.8394648829431438,0.5127681307456589,0.6366518706404566
55.24,0.8408710217755444,0.5127681307456589,0.6370558375634519
55.25,0.8406040268456376,0.5117466802860061,0.6361904761904761
55.29,0.8403361344537815,0.5107252298263534,0.6353240152477763
55.31,0.8397976391231029,0.508682328907048,0.633587786259542
55.32,0.8392554991539763,0.5066394279877426,0.6318471337579619
55.33,0.8406779661016949,0.5066394279877426,0.6322498406628426
55.36,0.8404074702886248,0.5056179775280899,0.6313775510204082
55.38,0.8418367346938775,0.5056179775280899,0.6317804722399488
55.39,0.841296928327645,0.5035750766087844,0.630031948881789
55.44,0.841025641025641,0.5025536261491318,0.6291560102301791
55.45,0.8407534246575342,0.501532175689479,0.6282789507357645
55.46,0.8421955403087479,0.501532175689479,0.6286811779769527
55.51,0.8436426116838488,0.501532175689479,0.6290839205637412
55.52,0.8450946643717728,0.501532175689479,0.6294871794871795
55.54,0.8448275862068966,0.5005107252298263,0.6286080821039126
55.55,0.846286701208981,0.5005107252298263,0.6290115532734274
55.58,0.8477508650519031,0.5005107252298263,0.6294155427103404
55.6,0.8492201039861352,0.5005107252298263,0.6298200514138818
55.63,0.8504347826086956,0.49948927477017363,0.6293436293436293
55.65,0.8501742160278746,0.49846782431052095,0.6284610431423051
55.67,0.849912739965096,0.4974463738508682,0.6275773195876289
55.69,0.8513986013986014,0.4974463738508682,0.6279819471308833
55.7,0.851138353765324,0.4964249233912155,0.6270967741935484
55.79,0.8526315789473684,0.4964249233912155,0.6275016139444803
55.83,0.8523725834797891,0.49540347293156284,0.6266149870801033
55.88,0.852112676056338,0.4943820224719101,0.6257272139625081
55.9,0.8536155202821869,0.4943820224719101,0.6261319534282017
55.92,0.8533568904593639,0.4933605720122574,0.625242718446602
55.93,0.8530973451327434,0.4923391215526047,0.6243523316062176
55.94,0.8576512455516014,0.4923391215526047,0.6255678131083712
55.98,0.857397504456328,0.491317671092952,0.6246753246753247
56.03,0.8589285714285714,0.491317671092952,0.6250812215724496
56.06,0.8604651162790697,0.491317671092952,0.6254876462938881
56.07,0.8620071684587813,0.491317671092952,0.6258945998698764
56.08,0.8617594254937163,0.4902962206332993,0.625
56.15,0.8615107913669064,0.48927477017364657,0.6241042345276873
56.16,0.8628158844765343,0.4882533197139939,0.6236138290932811
56.17,0.8641304347826086,0.48723186925434114,0.6231221423905944
56.21,0.8656987295825771,0.48723186925434114,0.6235294117647059
56.27,0.8654545454545455,0.48621041879468846,0.6226291693917593
56.29,0.8670309653916212,0.48621041879468846,0.6230366492146597
56.3,0.8667883211678832,0.4851889683350358,0.6221349050425672
56.33,0.8665447897623401,0.48416751787538304,0.6212319790301443
56.34,0.8663003663003663,0.48314606741573035,0.620327868852459
56.36,0.8658088235294118,0.4811031664964249,0.618516086671044
56.37,0.8655616942909761,0.48008171603677224,0.6176084099868594
56.38,0.8653136531365314,0.4790602655771195,0.6166995397764629
56.4,0.866913123844732,0.4790602655771195,0.6171052631578947
56.43,0.8666666666666667,0.4780388151174668,0.6161948650427913
56.44,0.8698884758364313,0.4780388151174668,0.6170072511535926
56.45,0.8715083798882681,0.4780388151174668,0.6174142480211081
56.47,0.8726591760299626,0.4759959141981614,0.6159947124917382
56.5,0.8740601503759399,0.47497446373850866,0.6154864328259431
56.51,0.8738229755178908,0.473953013278856,0.6145695364238412
56.52,0.8735849056603774,0.4729315628192033,0.6136514247846255
56.53,0.8733459357277883,0.47191011235955055,0.6127320954907162
56.57,0.8747628083491461,0.47088866189989786,0.6122177954847278
56.6,0.8745247148288974,0.4698672114402451,0.6112956810631228
56.62,0.8761904761904762,0.4698672114402451,0.6117021276595744
56.66,0.8778625954198473,0.4698672114402451,0.612109115103127
56.67,0.8795411089866156,0.4698672114402451,0.6125166444740345
56.68,0.8812260536398467,0.4698672114402451,0.6129247168554298
56.72,0.8809980806142035,0.46884576098059244,0.612
56.73,0.8826923076923077,0.46884576098059244,0.6124082721814542
56.76,0.882466281310212,0.46782431052093976,0.6114819759679572
56.8,0.8856589147286822,0.466802860061287,0.611371237458194
56.81,0.8871595330739299,0.46578140960163433,0.6108506363027462
56.89,0.8869395711500975,0.4647599591419816,0.6099195710455764
56.9,0.888671875,0.4647599591419816,0.6103286384976526
56.93,0.8884540117416829,0.4637385086823289,0.6093959731543623
56.94,0.8899803536345776,0.4627170582226762,0.6088709677419355
56.97,0.8917322834645669,0.4627170582226762,0.6092804303967719
57.06,0.8915187376725838,0.4616956077630235,0.6083445491251682
57.08,0.8950495049504951,0.4616956077630235,0.6091644204851752
57.13,0.8968253968253969,0.4616956077630235,0.6095751854349292
57.16,0.8986083499005965,0.4616956077630235,0.6099865047233468
57.17,0.900398406374502,0.4616956077630235,0.6103983794733288
57.19,0.9001996007984032,0.4606741573033708,0.6094594594594595
57.25,0.9,0.45965270684371806,0.6085192697768763
57.26,0.8997995991983968,0.4586312563840654,0.6075778078484438
57.32,0.8993963782696177,0.45658835546475995,0.6056910569105691
57.36,0.898989898989899,0.45454545454545453,0.6037991858887382
57.5,0.8987854251012146,0.45352400408580185,0.6028513238289205
57.51,0.8985801217038539,0.4525025536261491,0.6019021739130436
57.53,0.8981670061099797,0.45045965270684374,0.6
57.59,0.8979591836734694,0.449438202247191,0.5990469707283868
57.62,0.8997955010224948,0.449438202247191,0.5994550408719346
57.63,0.9016393442622951,0.449438202247191,0.5998636673483299
57.65,0.9014373716632443,0.4484167517875383,0.5989085948158254
57.68,0.9012345679012346,0.4473953013278856,0.5979522184300341
57.71,0.9010309278350516,0.4463738508682329,0.5969945355191256
57.74,0.9028925619834711,0.4463738508682329,0.5974025974025975
57.75,0.9026915113871635,0.4453524004085802,0.5964432284541724
57.77,0.9024896265560166,0.44433094994892747,0.595482546201232
57.79,0.9022869022869023,0.4433094994892748,0.5945205479452055
57.83,0.9039665970772442,0.44228804902962204,0.5939643347050755
57.88,0.9037656903765691,0.44126659856996936,0.5929993136582018
57.91,0.9035639412997903,0.4402451481103167,0.592032967032967
57.96,0.9033613445378151,0.43922369765066394,0.5910652920962199
57.97,0.902542372881356,0.4351378958120531,0.5871812543073742
57.98,0.9023354564755839,0.4341164453524004,0.5862068965517241
57.99,0.902127659574468,0.4330949948927477,0.5852311939268461
58.0,0.9040511727078892,0.4330949948927477,0.5856353591160222
58.05,0.9038461538461539,0.432073544433095,0.5846579129232896
58.06,0.9036402569593148,0.4310520939734423,0.5836791147994468
58.19,0.9034334763948498,0.43003064351378956,0.5826989619377162
58.2,0.9032258064516129,0.4290091930541369,0.5817174515235457
58.25,0.9028077753779697,0.42696629213483145,0.579750346740638
58.26,0.9025974025974026,0.42594484167517876,0.578764746703678
58.41,0.9045553145336226,0.42594484167517876,0.5791666666666667
58.43,0.9065217391304348,0.42594484167517876,0.5795691452397498
58.46,0.9084967320261438,0.42594484167517876,0.5799721835883171
58.47,0.9082969432314411,0.424923391215526,0.5789839944328462
58.52,0.9080962800875274,0.42390194075587334,0.5779944289693594
58.53,0.9078947368421053,0.42288049029622066,0.5770034843205575
58.56,0.9076923076923077,0.4218590398365679,0.5760111576011158
58.63,0.9074889867841409,0.42083758937691523,0.5750174459176552
58.64,0.9094922737306843,0.42083758937691523,0.5754189944134078
58.72,0.9090909090909091,0.4187946884576098,0.5734265734265734
58.75,0.9111111111111111,0.4187946884576098,0.5738278516445067
58.78,0.910913140311804,0.4177732379979571,0.5728291316526611
58.81,0.9107142857142857,0.4167517875383044,0.5718290119131044
58.89,0.912751677852349,0.4167517875383044,0.5722300140252454
58.9,0.9147982062780269,0.4167517875383044,0.5726315789473684
58.95,0.9168539325842696,0.4167517875383044,0.5730337078651686
58.96,0.9166666666666666,0.4157303370786517,0.5720309205903021
59.05,0.918552036199095,0.41470888661899896,0.5714285714285714
59.09,0.9183673469387755,0.4136874361593463,0.5704225352112676
59.15,0.9181818181818182,0.41266598569969354,0.5694150810429881
59.16,0.9176201372997712,0.40960163432073543,0.5663841807909604
59.28,0.9174311926605505,0.40858018386108275,0.5653710247349824
59.31,0.9172413793103448,0.40755873340143,0.5643564356435643
59.32,0.9193548387096774,0.40755873340143,0.564755838641189
59.33,0.9236111111111112,0.40755873340143,0.5655563430191354
59.34,0.9234338747099768,0.4065372829417773,0.5645390070921986
59.35,0.9232558139534883,0.40551583248212464,0.5635202271114266
59.37,0.9230769230769231,0.4044943820224719,0.5625
59.39,0.9228971962616822,0.4034729315628192,0.5614783226723525
59.46,0.9223529411764706,0.4004085801838611,0.5584045584045585
59.5,0.9243498817966903,0.39938712972420837,0.557774607703281
59.55,0.9265402843601895,0.39938712972420837,0.5581727337615988
59.62,0.9263657957244655,0.3983656792645557,0.557142857142857
59.7,0.9261904761904762,0.39734422880490294,0.5561115082201572
59.79,0.9260143198090692,0.39632277834525026,0.5550786838340487
59.8,0.9258373205741627,0.3953013278855976,0.5540443808160344
59.86,0.9256594724220624,0.39427987742594484,0.5530085959885387
60.16,0.9278846153846154,0.39427987742594484,0.5534050179211469
60.23,0.9301204819277108,0.39427987742594484,0.5538020086083214
60.24,0.9323671497584541,0.39427987742594484,0.5541995692749462
60.25,0.9322033898305084,0.39325842696629215,0.5531609195402298
60.32,0.9344660194174758,0.39325842696629215,0.5535585909417685
60.37,0.9367396593673966,0.39325842696629215,0.5539568345323741
60.41,0.9390243902439024,0.39325842696629215,0.5543556515478761
60.53,0.9388753056234719,0.3922369765066394,0.5533141210374639
60.57,0.9387254901960784,0.39121552604698673,0.5522710886806057
60.58,0.9385749385749386,0.390194075587334,0.5512265512265512
60.63,0.9408866995073891,0.390194075587334,0.551624548736462
60.65,0.9407407407407408,0.3891726251276813,0.5505780346820809
60.79,0.9405940594059405,0.3881511746680286,0.5495300072306579
60.94,0.9427860696517413,0.3871297242083759,0.5488776249094859
61.11,0.9451371571072319,0.3871297242083759,0.5492753623188406
61.22,0.9475,0.3871297242083759,0.5496736765772298
61.29,0.9473684210526315,0.3861082737487232,0.548621190130624
61.33,0.9472361809045227,0.38508682328907046,0.5475671750181554
61.36,0.947103274559194,0.3840653728294178,0.5465116279069767
61.4,0.946969696969697,0.3830439223697651,0.5454545454545455
61.41,0.9468354430379747,0.38202247191011235,0.5443959243085881
61.53,0.9467005076142132,0.38100102145045966,0.5433357611070648
61.56,0.9465648854961832,0.3799795709908069,0.5422740524781341
61.73,0.948849104859335,0.37895812053115424,0.5416058394160583
61.91,0.9487179487179487,0.37793667007150156,0.5405405405405406
61.97,0.9511568123393316,0.37793667007150156,0.5409356725146199
61.98,0.9510309278350515,0.3769152196118488,0.5398683247988295
61.99,0.9509043927648578,0.37589376915219613,0.5387994143484627
62.06,0.9507772020725389,0.3748723186925434,0.5377289377289377
62.09,0.9506493506493506,0.3738508682328907,0.5366568914956013
62.25,0.9505208333333334,0.372829417773238,0.5355832721936904
62.28,0.9503916449086162,0.3718079673135853,0.5345080763582966
62.32,0.9502617801047121,0.3707865168539326,0.5334313005143277
62.48,0.952755905511811,0.3707865168539326,0.5338235294117648
62.52,0.9526315789473684,0.36976506639427986,0.5327446651949963
62.57,0.9525065963060686,0.3687436159346272,0.5316642120765832
62.58,0.955026455026455,0.3687436159346272,0.5320560058953574
62.65,0.9575596816976127,0.3687436159346272,0.532448377581121
62.66,0.9574468085106383,0.36772216547497444,0.5313653136531366
62.79,0.9573333333333334,0.36670071501532175,0.5302806499261448
62.8,0.9572192513368984,0.36567926455566907,0.5291943828529194
62.84,0.9571045576407506,0.36465781409601633,0.5281065088757396
62.86,0.9568733153638814,0.3626149131767109,0.5259259259259258
62.9,0.959349593495935,0.3615934627170582,0.5252225519287834
63.02,0.9592391304347826,0.36057201225740554,0.5241276911655531
63.05,0.9590163934426229,0.3585291113381001,0.5219330855018588
63.1,0.9615384615384616,0.3575076608784474,0.5212211466865226
63.14,0.9614325068870524,0.3564862104187947,0.5201192250372578
63.15,0.9613259668508287,0.355464759959142,0.5190156599552572
63.2,0.961218836565097,0.35444330949948927,0.517910447761194
63.27,0.9611111111111111,0.3534218590398366,0.5168035847647497
63.31,0.9610027855153204,0.35240040858018384,0.5156950672645739
63.41,0.9608938547486033,0.35137895812053116,0.5145848915482423
63.42,0.9607843137254902,0.3503575076608784,0.5134730538922155
63.48,0.9605633802816902,0.34831460674157305,0.5112443778110944
63.54,0.963276836158192,0.34831460674157305,0.5116279069767442
63.55,0.9659090909090909,0.3472931562819203,0.510894064613073
63.61,0.9658119658119658,0.34627170582226763,0.5097744360902255
63.62,0.9657142857142857,0.3452502553626149,0.508653122648608
63.74,0.9656160458452722,0.3442288049029622,0.5075301204819277
63.76,0.9655172413793104,0.3432073544433095,0.506405425772419
63.82,0.9654178674351584,0.3421859039836568,0.5052790346907993
63.84,0.9682080924855492,0.3421859039836568,0.5056603773584906
63.85,0.9681159420289855,0.3411644535240041,0.5045317220543807
63.93,0.9709302325581395,0.3411644535240041,0.5049130763416477
63.94,0.9737609329446064,0.3411644535240041,0.5052950075642965
64.01,0.9736842105263158,0.34014300306435136,0.5041635124905375
64.03,0.9736070381231672,0.3391215526046987,0.503030303030303
64.17,0.9735294117647059,0.338100102145046,0.5018953752843064
64.26,0.9734513274336283,0.33707865168539325,0.5007587253414264
64.3,0.9733727810650887,0.33605720122574056,0.4996203492786636
64.35,0.973293768545994,0.3350357507660878,0.4984802431610942
64.36,0.9761904761904762,0.3350357507660878,0.4988593155893536
64.46,0.9761194029850746,0.33401430030643514,0.4977168949771689
64.63,0.9760479041916168,0.33299284984678246,0.4965727341964966
65.24,0.975975975975976,0.3319713993871297,0.4954268292682927
65.3,0.9759036144578314,0.33094994892747703,0.49427917620137296
65.35,0.9758308157099698,0.3299284984678243,0.4931297709923663
65.36,0.9787878787878788,0.3299284984678243,0.4935064935064935
65.48,0.9787234042553191,0.3289070480081716,0.49235474006116214
65.49,0.9785932721712538,0.3268641470888662,0.4900459418070444
65.75,0.9785276073619632,0.3258426966292135,0.48888888888888893
65.84,0.9784615384615385,0.32482124616956076,0.48773006134969327
65.91,0.9783950617283951,0.3237997957099081,0.4865694551036071
66.14,0.978328173374613,0.32277834525025534,0.4854070660522274
66.16,0.9782608695652174,0.32175689479060265,0.4842428900845504
66.3,0.9813084112149533,0.32175689479060265,0.48461538461538467
66.36,0.98125,0.32073544433094997,0.48344880677444185
66.52,0.9811912225705329,0.31971399387129723,0.48228043143297383
66.64,0.9811320754716981,0.31869254341164455,0.4811102544333077
66.89,0.9810126582278481,0.3166496424923391,0.47876447876447875
67.11,0.9809523809523809,0.31562819203268644,0.4775888717156105
67.28,0.9808917197452229,0.3146067415730337,0.4764114462490332
67.3,0.9840255591054313,0.3146067415730337,0.47678018575851394
67.41,0.9839743589743589,0.313585291113381,0.4756003098373354
67.44,0.9838709677419355,0.3115423901940756,0.4732350659425912
67.58,0.9838187702265372,0.3105209397344229,0.4720496894409938
67.6,0.9837662337662337,0.30949948927477017,0.47086247086247085
67.74,0.9869706840390879,0.30949948927477017,0.4712286158631415
67.75,0.9869281045751634,0.3084780388151175,0.4700389105058367
68.0,0.9868421052631579,0.30643513789581206,0.46765393608729544
68.12,0.9867986798679867,0.3054136874361593,0.46645865834633377
68.22,0.9867549668874173,0.30439223697650664,0.4652615144418422
68.49,0.9867109634551495,0.30337078651685395,0.46406250000000004
68.61,0.9866666666666667,0.3023493360572012,0.4628616106333073
68.64,0.9866220735785953,0.30132788559754853,0.4616588419405321
68.68,0.9865319865319865,0.2992849846782431,0.4592476489028213
68.71,0.9864864864864865,0.2982635342185904,0.4580392156862745
69.0,0.9864406779661017,0.2972420837589377,0.456828885400314
69.09,0.9863945578231292,0.296220633299285,0.45561665357423414
69.21,0.9863481228668942,0.29519918283963226,0.45440251572327034
69.4,0.9863013698630136,0.2941777323799796,0.45318646734854445
69.43,0.9862542955326461,0.2931562819203269,0.45196850393700794
69.45,0.9896551724137931,0.2931562819203269,0.4523246650906225
69.66,0.9896193771626297,0.29213483146067415,0.45110410094637227
69.71,0.9895833333333334,0.29111338100102147,0.44988161010260463
69.84,0.9895470383275261,0.2900919305413687,0.44865718799368093
69.86,0.9895104895104895,0.28907048008171604,0.4474308300395257
70.1,0.9894366197183099,0.2870275791624106,0.4449722882026919
70.12,0.9893617021276596,0.2849846782431052,0.44250594766058676
70.15,0.9893238434163701,0.2839632277834525,0.4412698412698412
70.16,0.9891696750902527,0.27987742594484166,0.4363057324840764
70.17,0.9891304347826086,0.278855975485189,0.4350597609561753
70.19,0.9890510948905109,0.27681307456588355,0.43256185155626503
70.26,0.989010989010989,0.27579162410623087,0.4313099041533547
70.27,0.9889705882352942,0.27477017364657813,0.43005595523581136
70.31,0.988929889298893,0.27374872318692545,0.4288
70.32,0.9888888888888889,0.2727272727272727,0.4275420336269015
70.6,0.9888475836431226,0.27170582226762,0.4262820512820513
70.71,0.9888059701492538,0.27068437180796734,0.4250200481154771
70.78,0.9887640449438202,0.2696629213483146,0.4237560192616372
70.79,0.9887218045112782,0.2686414708886619,0.42248995983935744
70.91,0.9886792452830189,0.2676200204290092,0.42122186495176844
70.96,0.9886363636363636,0.2665985699693565,0.419951729686243
71.1,0.9885931558935361,0.26557711950970375,0.41867954911433164
71.13,0.9885496183206107,0.26455566905005107,0.4174053182917002
71.14,0.9885057471264368,0.2635342185903984,0.4161290322580645
71.28,0.9884615384615385,0.26251276813074564,0.41485068603712666
71.31,0.9883720930232558,0.2604698672114402,0.41228779304769597
71.34,0.9883268482490273,0.25944841675178754,0.4110032362459547
71.35,0.98828125,0.25842696629213485,0.40971659919028347
71.41,0.9882352941176471,0.2574055158324821,0.4084278768233387
71.46,0.9881889763779528,0.25638406537282943,0.4071370640713707
71.48,0.9881422924901185,0.2553626149131767,0.4058441558441558
71.64,0.9880952380952381,0.254341164453524,0.40454914703493094
71.7,0.9880478087649402,0.2533197139938713,0.4032520325203252
71.71,0.9879518072289156,0.2512768130745659,0.4006514657980456
71.78,0.9879032258064516,0.25025536261491316,0.39934800325998365
71.84,0.9878542510121457,0.24923391215526047,0.39804241435562804
71.88,0.9878048780487805,0.24821246169560776,0.39673469387755095
