threshold_ddg_kcal_mol,precision,recall,f1,accuracy,tp,fp,fn,tn
1.4309667202940048,0.2828096118299446,0.9107142857142857,0.43159379407616355,0.3976083707025412,153,388,15,113
1.4252626543608138,0.2833333333333333,0.9107142857142857,0.43220338983050843,0.39910313901345285,153,387,15,114
1.4151187738437143,0.28385899814471244,0.9107142857142857,0.43281471004243277,0.40059790732436473,153,386,15,115
1.4044985880050753,0.2825278810408922,0.9047619047619048,0.4305949008498584,0.399103139013453,152,386,16,115
1.3991098547933711,0.28305400372439476,0.9047619047619048,0.4312056737588652,0.4005979073243646,152,385,16,116
1.3985682557710766,0.2835820895522388,0.9047619047619048,0.43181818181818177,0.40209267563527645,152,384,16,117
1.3968182597454908,0.2841121495327103,0.9047619047619048,0.4324324324324325,0.40358744394618845,152,383,16,118
1.3927708453608574,0.2846441947565543,0.9047619047619048,0.4330484330484331,0.40508221225710006,152,382,16,119
1.3844578042770088,0.2851782363977486,0.9047619047619048,0.4336661911554922,0.40657698056801206,152,381,16,120
1.3840831777200957,0.2857142857142857,0.9047619047619048,0.43428571428571433,0.4080717488789238,152,380,16,121
1.383297053886815,0.2862523540489642,0.9047619047619048,0.43490701001430615,0.40956651718983555,152,379,16,122
1.3809339550197965,0.2849056603773585,0.8988095238095238,0.4326647564469914,0.40807174887892383,151,379,17,122
1.380200210933871,0.28544423440453687,0.8988095238095238,0.4332855093256815,0.40956651718983555,151,378,17,123
1.3784957255861283,0.2859848484848485,0.8988095238095238,0.4339080459770115,0.41106128550074744,151,377,17,124
1.368734517586889,0.286527514231499,0.8988095238095238,0.4345323741007194,0.4125560538116591,151,376,17,125
1.3683892625805472,0.2870722433460076,0.8988095238095238,0.43515850144092216,0.414050822122571,151,375,17,126
1.3624654023387792,0.2876190476190476,0.8988095238095238,0.43578643578643583,0.4155455904334828,151,374,17,127
1.3557809163958405,0.2881679389312977,0.8988095238095238,0.4364161849710983,0.41704035874439455,151,373,17,128
1.3533575520133754,0.2887189292543021,0.8988095238095238,0.43704775687409547,0.4185351270553063,151,372,17,129
1.347335172522503,0.289272030651341,0.8988095238095238,0.43768115942028996,0.4200298953662182,151,371,17,130
1.3465496210160233,0.28982725527831094,0.8988095238095238,0.43831640058055155,0.42152466367713015,151,370,17,131
1.3459587698888802,0.2903846153846154,0.8988095238095238,0.438953488372093,0.4230194319880419,151,369,17,132
1.3447968744996963,0.2909441233140655,0.8988095238095238,0.4395924308588064,0.42451420029895365,151,368,17,133
1.3428072554197297,0.2915057915057915,0.8988095238095238,0.44023323615160354,0.4260089686098655,151,367,17,134
1.3373430129714403,0.29206963249516443,0.8988095238095238,0.4408759124087591,0.42750373692077726,151,366,17,135
1.331724199890557,0.2926356589147287,0.8988095238095238,0.44152046783625737,0.4289985052316892,151,365,17,136
1.3289496838393018,0.29320388349514565,0.8988095238095238,0.44216691068814057,0.4304932735426009,151,364,17,137
1.3286904848587537,0.29377431906614787,0.8988095238095238,0.44281524926686217,0.4319880418535128,151,363,17,138
1.3285681463138774,0.29434697855750486,0.8988095238095238,0.4434654919236417,0.4334828101644244,151,362,17,139
1.3243770786839806,0.294921875,0.8988095238095238,0.44411764705882356,0.4349775784753363,151,361,17,140
1.3142163740161708,0.29549902152641877,0.8988095238095238,0.44477172312223856,0.43647234678624813,151,360,17,141
1.3014666778716821,0.296078431372549,0.8988095238095238,0.44542772861356933,0.43796711509716,151,359,17,142
1.29488568756451,0.2966601178781925,0.8988095238095238,0.44608567208271777,0.4394618834080717,151,358,17,143
1.2791539375685028,0.2952755905511811,0.8928571428571429,0.4437869822485207,0.43796711509715985,150,358,18,143
1.2761908711634709,0.2958579881656805,0.8928571428571429,0.4444444444444444,0.43946188340807174,150,357,18,144
1.2726069798394035,0.2964426877470356,0.8928571428571429,0.44510385756676557,0.4409566517189836,150,356,18,145
1.270330707247191,0.297029702970297,0.8928571428571429,0.4457652303120357,0.44245142002989535,150,355,18,146
1.2701880539218027,0.2976190476190476,0.8928571428571429,0.4464285714285715,0.44394618834080724,150,354,18,147
1.2674297185994823,0.2982107355864811,0.8928571428571429,0.44709388971684055,0.445440956651719,150,353,18,148
1.2655257476819801,0.29880478087649404,0.8928571428571429,0.4477611940298507,0.4469357249626308,150,352,18,149
1.2634460350484102,0.2994011976047904,0.8928571428571429,0.4484304932735425,0.4484304932735425,150,351,18,150
1.2629154547319301,0.3,0.8928571428571429,0.4491017964071856,0.4499252615844544,150,350,18,151
1.2551973691386695,0.30060120240480964,0.8928571428571429,0.4497751124437781,0.4514200298953664,150,349,18,152
1.2530423241077593,0.2991967871485944,0.8869047619047619,0.44744744744744747,0.4499252615844544,149,349,19,152
1.250469387016793,0.29979879275653926,0.8869047619047619,0.4481203007518797,0.4514200298953663,149,348,19,153
1.2501387463551124,0.3004032258064516,0.8869047619047619,0.44879518072289165,0.4529147982062781,149,347,19,154
1.2452171982386748,0.301010101010101,0.8869047619047619,0.4494720965309201,0.4544095665171898,149,346,19,155
1.2441238415112637,0.3016194331983806,0.8869047619047619,0.4501510574018127,0.45590433482810166,149,345,19,156
1.2383942199869005,0.3022312373225152,0.8869047619047619,0.4508320726172465,0.45739910313901355,149,344,19,157
1.2323349345366947,0.30284552845528456,0.8869047619047619,0.4515151515151516,0.4588938714499253,149,343,19,158
1.2288679607900457,0.3034623217922607,0.8869047619047619,0.45220030349013657,0.46038863976083705,149,342,19,159
1.2266106328844533,0.3040816326530612,0.8869047619047619,0.45288753799392095,0.4618834080717489,149,341,19,160
1.2164884950729766,0.3047034764826176,0.8869047619047619,0.4535768645357687,0.4633781763826607,149,340,19,161
1.2105456849298444,0.305327868852459,0.8869047619047619,0.45426829268292684,0.4648729446935725,149,339,19,162
